SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
342251,0,Cash loans,M,N,N,0,175500,1546020,42642,1350000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.008625,-23518,-2356,-1399,-3012,,1,1,0,1,0,0,High skill tech staff,2,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.1402,0.0538,0.997,0.9592,0.0603,0.16,0.069,0.6667,0.7083,,0.1143,0.18,,0.0049,0.1429,0.0558,0.997,0.9608,0.0608,0.1611,0.069,0.6667,0.7083,,0.1249,0.1875,,0.0052,0.1416,0.0538,0.997,0.9597,0.0607,0.16,0.069,0.6667,0.7083,,0.1163,0.1832,,0.005,reg oper account,block of flats,0.1756,Panel,No,0,0,0,0,-1595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342281,0,Cash loans,F,Y,N,0,135000,684657,20146.5,571500,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-19285,-2815,-7395,-2821,13,1,1,0,1,0,0,Accountants,2,2,2,MONDAY,12,0,0,0,0,0,0,Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
342333,0,Cash loans,M,Y,N,0,315000,539100,29376,450000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-16922,-926,-8820,-478,17,1,1,0,1,0,0,High skill tech staff,2,1,1,WEDNESDAY,19,0,0,0,0,0,0,Industry: type 7,0.1409,0.0684,0.9861,0.8096,0.0648,0.16,0.069,0.6667,0.7083,0,0.114,0.1734,0.0039,0.0021,0.1439,0.068,0.9861,0.8171,0.0641,0.1611,0.069,0.6667,0.7083,0,0.1249,0.1806,0.0039,0.0014,0.1426,0.0679,0.9861,0.8121,0.065,0.16,0.069,0.6667,0.7083,0,0.1163,0.1765,0.0039,0.0013,reg oper account,block of flats,0.1367,Panel,No,0,0,0,0,-1576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
342355,0,Cash loans,M,Y,N,0,405000,900000,45954,900000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006008,-12469,-1869,-325,-4448,2,1,1,1,1,0,0,Managers,2,2,2,MONDAY,10,0,0,0,0,1,1,Trade: type 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
342365,0,Cash loans,M,Y,N,0,157500,1468719,40518,1282500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.005144,-10546,-2245,-2531,-3207,5,1,1,0,1,0,0,,2,2,2,WEDNESDAY,10,0,0,0,1,1,0,Trade: type 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
342368,0,Cash loans,F,Y,N,0,103500,1305000,48492,1305000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.01452,-18607,-5099,-3229,-2150,6,1,1,0,1,0,0,Accountants,2,2,2,THURSDAY,14,0,0,0,0,1,1,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342399,0,Cash loans,M,N,N,0,112500,1288350,37800,1125000,Family,Commercial associate,Higher education,Married,House / apartment,0.006852,-21656,-5214,-8783,-4107,,1,1,0,1,0,0,Drivers,2,3,3,SUNDAY,6,0,0,0,0,0,0,Government,0.1804,0.087,0.9881,,,0.12,0.1034,0.375,,0.0487,,0.1347,,0.0751,0.1838,0.0903,0.9881,,,0.1208,0.1034,0.375,,0.0499,,0.1404,,0.0795,0.1822,0.087,0.9881,,,0.12,0.1034,0.375,,0.0496,,0.1372,,0.0767,,block of flats,0.106,Panel,No,0,0,0,0,-2721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
342401,0,Cash loans,F,Y,N,0,90000,619965,20128.5,517500,Unaccompanied,Working,Higher education,Married,With parents,0.003813,-12618,-4418,-4835,-5089,10,1,1,0,1,0,0,,2,2,2,WEDNESDAY,9,0,0,0,0,0,0,Industry: type 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,-2505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
342402,0,Cash loans,F,Y,N,0,810000,1631605.5,56713.5,1408500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-18718,-542,-3632,-2264,5,1,1,0,1,1,0,Managers,2,1,1,SUNDAY,16,0,0,0,0,0,0,Industry: type 4,0.1519,0.1333,0.9866,0.694,0.2033,0.24,0.1379,0.5138,0.375,0.0727,0.1202,0.1643,0,0.0269,0.1334,0.0579,0.9777,0.706,0.2051,0.1611,0.069,0.3333,0.375,0,0.1313,0.1472,0,0,0.1489,0.1364,0.9886,0.6981,0.2046,0.16,0.1379,0.5417,0.375,0.1042,0.1223,0.1459,0,0.0284,reg oper spec account,block of flats,0.1754,Panel,No,0,0,0,0,-904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
342456,0,Cash loans,F,N,N,0,90000,675000,21775.5,675000,Family,Commercial associate,Higher education,Married,House / apartment,0.019689,-16642,-1259,-7792,-185,,1,1,0,1,0,0,Managers,2,2,2,THURSDAY,14,0,0,0,0,0,0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
342535,0,Cash loans,F,N,N,0,112500,840996,23256,702000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.025164,-11170,-512,-2757,-3856,,1,1,0,1,1,0,Core staff,2,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.0505,0.0446,0.9732,0.6328,0.0199,0,0.1034,0.125,0.1667,0.0555,0.0403,0.0385,0.0039,0.0061,0.0515,0.0463,0.9732,0.6472,0.02,0,0.1034,0.125,0.1667,0.0568,0.0441,0.0402,0.0039,0.0065,0.051,0.0446,0.9732,0.6377,0.02,0,0.1034,0.125,0.1667,0.0565,0.041,0.0392,0.0039,0.0062,not specified,block of flats,0.0425,Block,No,2,0,2,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342575,0,Cash loans,M,Y,N,0,270000,805536,32076,720000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.022625,-11363,-295,-2490,-4008,15,1,1,0,1,0,0,Laborers,2,2,2,SUNDAY,11,0,0,0,1,1,0,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1702,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4
342723,0,Cash loans,M,Y,N,0,184500,298512,18261,270000,Unaccompanied,Working,Higher education,Married,House / apartment,0.010966,-20567,-12063,-4201,-3932,4,1,1,1,1,0,0,,2,2,2,TUESDAY,9,0,0,0,0,0,0,Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
342725,1,Cash loans,M,Y,N,0,94500,687600,19836,450000,Unaccompanied,Working,Higher education,Married,With parents,0.00823,-13255,-176,-7310,-4362,21,1,1,0,1,1,0,,2,2,2,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.4134,,0.9836,,,0.48,0.4138,0.3333,,,,0.4494,,,0.4212,,0.9836,,,0.4834,0.4138,0.3333,,,,0.4683,,,0.4174,,0.9836,,,0.48,0.4138,0.3333,,,,0.4575,,,,block of flats,0.3535,Panel,No,0,0,0,0,-114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
342754,0,Cash loans,F,N,N,0,135000,450000,24543,450000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.018029,-18443,-267,-6917,-1948,,1,1,0,1,1,1,Secretaries,2,3,3,THURSDAY,12,0,0,0,0,0,0,Government,0.1031,0.0745,0.9861,0.8096,0.0819,0,0.2069,0.1667,0.2083,0.0661,0.0824,0.0927,0.0077,0.0079,0.105,0.0773,0.9861,0.8171,0.0826,0,0.2069,0.1667,0.2083,0.0676,0.09,0.0966,0.0078,0.0084,0.1041,0.0745,0.9861,0.8121,0.0824,0,0.2069,0.1667,0.2083,0.0673,0.0838,0.0944,0.0078,0.0081,reg oper account,block of flats,0.1194,Panel,No,1,1,1,0,-3058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
342806,0,Cash loans,F,Y,N,0,180000,2250000,59355,2250000,Unaccompanied,Commercial associate,Higher education,Married,Rented apartment,0.026392,-11997,-421,-2163,-1980,8,1,1,0,1,1,0,,2,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.1237,,0.996,,,0.08,0.069,0.375,,,,0.0513,,0.2354,0.1261,,0.996,,,0.0806,0.069,0.375,,,,0.0535,,0.2492,0.1249,,0.996,,,0.08,0.069,0.375,,,,0.0523,,0.2403,,block of flats,0.0916,Panel,No,0,0,0,0,-8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
342876,0,Cash loans,M,N,N,0,270000,835605,22171.5,697500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00702,-11893,-895,-11863,-3495,,1,1,0,1,1,0,High skill tech staff,2,2,2,WEDNESDAY,19,0,0,0,0,0,0,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
342934,0,Cash loans,F,N,N,0,135000,265851,20704.5,229500,Unaccompanied,Working,Higher education,Married,House / apartment,0.006296,-10808,-1031,-4632,-3191,,1,1,0,1,1,0,Core staff,2,3,3,TUESDAY,16,0,0,0,0,0,0,Restaurant,0.0093,0,0.9677,,,0,0.0345,0,,0.0216,,0.0026,,0,0.0095,0,0.9677,,,0,0.0345,0,,0.0221,,0.0027,,0,0.0094,0,0.9677,,,0,0.0345,0,,0.022,,0.0026,,0,,block of flats,0.0025,"Stone, brick",Yes,1,1,1,0,-727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342984,0,Cash loans,F,Y,N,0,202500,655614,34074,607500,Unaccompanied,Working,Higher education,Married,House / apartment,0.008575,-11903,-2788,-1386,-1416,3,1,1,0,1,0,0,Accountants,2,2,2,MONDAY,18,0,0,0,0,0,0,Business Entity Type 3,0.1485,0.1144,0.9801,0.728,,0.16,0.1379,0.3333,,,,0.0951,,,0.1513,0.1187,0.9801,0.7387,,0.1611,0.1379,0.3333,,,,0.0991,,,0.1499,0.1144,0.9801,0.7316,,0.16,0.1379,0.3333,,,,0.0968,,,,block of flats,0.123,Panel,No,0,0,0,0,-363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
343140,0,Cash loans,F,N,N,0,126000,225000,12564,225000,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-23936,-3146,-10037,-4493,,1,1,0,1,0,0,Core staff,2,2,2,WEDNESDAY,12,0,0,0,0,0,0,School,0.0742,0.0523,0.9866,0.8164,0.1448,0.08,0.069,0.3333,0.375,0.0605,0.0605,0.0766,0,0,0.0756,0.0542,0.9866,0.8236,0.1462,0.0806,0.069,0.3333,0.375,0.0619,0.0661,0.0798,0,0,0.0749,0.0523,0.9866,0.8189,0.1458,0.08,0.069,0.3333,0.375,0.0616,0.0616,0.0779,0,0,reg oper spec account,block of flats,0.0789,Panel,No,0,0,0,0,-1476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
343187,0,Cash loans,M,Y,N,0,225000,1113840,44302.5,900000,Unaccompanied,Working,Higher education,Married,House / apartment,0.007274,-19093,-1004,-5618,-2506,7,1,1,0,1,0,0,Managers,2,2,2,FRIDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.0773,0,0.9767,0.6804,0.0082,0,0.1379,0.1667,0.2083,0,0.0622,0.0583,0.0039,0.0181,0.0788,0,0.9767,0.6929,0.0083,0,0.1379,0.1667,0.2083,0,0.068,0.0607,0.0039,0.0192,0.0781,0,0.9767,0.6847,0.0083,0,0.1379,0.1667,0.2083,0,0.0633,0.0593,0.0039,0.0185,reg oper account,block of flats,0.0498,"Stone, brick",No,1,0,1,0,-1681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
343255,0,Cash loans,F,Y,N,0,180000,225000,17775,225000,Unaccompanied,Working,Higher education,Married,Office apartment,0.018029,-10470,-1489,-7418,-1431,11,1,1,1,1,0,0,Core staff,2,3,3,SATURDAY,10,0,0,0,0,0,0,Government,0.0722,0.053,0.9811,0.7416,0.0285,0,0.1724,0.1667,0.0417,0.0183,0.0572,0.066,0.0077,0.0034,0.0735,0.055,0.9811,0.7517,0.0287,0,0.1724,0.1667,0.0417,0.0187,0.0624,0.0688,0.0078,0.0036,0.0729,0.053,0.9811,0.7451,0.0286,0,0.1724,0.1667,0.0417,0.0186,0.0581,0.0672,0.0078,0.0035,reg oper account,block of flats,0.0683,Panel,No,3,0,3,0,-361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
343264,0,Cash loans,F,N,N,0,135000,1096020,55962,900000,Unaccompanied,Commercial associate,Higher education,Married,Rented apartment,0.006671,-16741,-256,-6327,-280,,1,1,1,1,1,0,Sales staff,2,2,2,MONDAY,14,1,1,0,1,1,0,Self-employed,0.0773,,0.9816,,,0,0.1724,0.1667,,,,0.0691,,0.0351,0.0788,,0.9816,,,0,0.1724,0.1667,,,,0.072,,0.0371,0.0781,,0.9816,,,0,0.1724,0.1667,,,,0.0704,,0.0358,,block of flats,0.0544,Panel,No,2,1,2,1,-52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
343274,0,Cash loans,M,Y,N,0,315000,900000,45954,900000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.04622,-15569,-3129,-6035,-4643,5,1,1,0,1,0,0,Managers,2,1,1,THURSDAY,12,0,0,0,0,1,1,Business Entity Type 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
343278,0,Cash loans,F,Y,N,0,103500,1256400,44514,900000,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-14276,-2561,-29,-3853,3,1,1,1,1,1,0,Sales staff,2,2,2,WEDNESDAY,15,0,0,0,0,0,0,Self-employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
343385,0,Cash loans,M,Y,N,0,193500,260568,24615,247500,"Spouse, partner",Working,Higher education,Married,House / apartment,0.022625,-10372,-78,-47,-3058,7,1,1,1,1,1,0,Laborers,2,2,2,TUESDAY,15,0,1,1,0,1,1,Business Entity Type 3,0.2639,0.0737,0.9995,0.9932,0.1231,0.16,0.069,0.7083,0.6667,0.0513,0.2127,0.2168,0.0116,0.0429,0.2689,0.0765,0.9995,0.9935,0.1242,0.1611,0.069,0.7083,0.6667,0.0525,0.2323,0.2259,0.0117,0.0454,0.2665,0.0737,0.9995,0.9933,0.1239,0.16,0.069,0.7083,0.6667,0.0522,0.2163,0.2207,0.0116,0.0438,reg oper account,block of flats,0.2471,Panel,No,1,0,1,0,-244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
343399,0,Cash loans,M,Y,N,0,189000,284400,14854.5,225000,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-11681,-2383,-5307,-3515,3,1,1,0,1,1,0,Managers,2,2,2,WEDNESDAY,18,0,0,0,0,0,0,Construction,0.1485,0.1147,0.9816,0.7484,0.0235,0,0.1034,0.3333,0.375,0.047,0.121,0.1335,0.0077,0.1899,0.1513,0.1191,0.9816,0.7583,0.0238,0,0.1034,0.3333,0.375,0.0481,0.1322,0.1391,0.0078,0.201,0.1499,0.1147,0.9816,0.7518,0.0237,0,0.1034,0.3333,0.375,0.0478,0.1231,0.1359,0.0078,0.1939,reg oper account,block of flats,0.1789,"Stone, brick",No,3,0,3,0,-552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
343496,0,Cash loans,M,Y,N,0,180000,450000,22977,450000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00963,-13439,-4532,-3126,-4267,11,1,1,0,1,1,0,High skill tech staff,2,2,2,MONDAY,13,0,0,0,0,0,0,Business Entity Type 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
343542,0,Cash loans,F,N,N,0,157500,247275,19822.5,225000,Unaccompanied,Working,Higher education,Married,House / apartment,0.019101,-10088,-848,-2005,-2177,,1,1,1,1,1,0,,2,2,2,TUESDAY,19,0,0,0,0,1,1,Business Entity Type 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343608,0,Cash loans,M,N,N,0,315000,1125000,47664,1125000,Unaccompanied,Working,Higher education,Married,House / apartment,0.019101,-10993,-949,-420,-3663,,1,1,1,1,0,0,,2,2,2,FRIDAY,11,0,0,0,1,1,1,Business Entity Type 1,0.0392,0.0555,0.9891,0.8504,0.0233,0,0.0345,0.1667,0.2083,0.0159,0.0319,0.0368,0,0,0.0399,0.0576,0.9891,0.8563,0.0235,0,0.0345,0.1667,0.2083,0.0163,0.0349,0.0383,0,0,0.0396,0.0555,0.9891,0.8524,0.0234,0,0.0345,0.1667,0.2083,0.0162,0.0325,0.0375,0,0,reg oper account,block of flats,0.0417,"Stone, brick",No,1,0,1,0,-14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
343652,0,Cash loans,F,N,N,0,112500,526491,17397,454500,Unaccompanied,State servant,Higher education,Married,House / apartment,0.022625,-14644,-2924,-6195,-4215,,1,1,0,1,0,0,Core staff,2,2,2,MONDAY,17,0,0,0,0,0,0,School,0.1567,0.0886,0.9816,0.7484,0.0036,0.16,0.1379,0.1667,0.2083,0.0145,0.1261,0.0658,0.0077,0.0161,0.1597,0.0919,0.9816,0.7583,0.0036,0.1611,0.1379,0.1667,0.2083,0.0148,0.1377,0.0685,0.0078,0.017,0.1582,0.0886,0.9816,0.7518,0.0036,0.16,0.1379,0.1667,0.2083,0.0147,0.1283,0.067,0.0078,0.0164,reg oper account,block of flats,0.0572,"Stone, brick",No,4,0,4,0,-1628,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
343684,0,Cash loans,F,N,N,0,315000,1354500,55899,1354500,Family,Commercial associate,Higher education,Married,House / apartment,0.032561,-11310,-1775,-4816,-919,,1,1,1,1,1,0,Managers,2,1,1,THURSDAY,12,0,0,0,0,0,0,Other,0.1876,0.3044,0.9861,0.8096,,0.24,0.1034,0.625,0.0417,0.0662,,0.1877,,0.3355,0.1912,0.3158,0.9861,0.8171,,0.2417,0.1034,0.625,0.0417,0.0677,,0.1956,,0.3552,0.1894,0.3044,0.9861,0.8121,,0.24,0.1034,0.625,0.0417,0.0673,,0.1911,,0.3425,reg oper account,block of flats,0.2206,"Stone, brick",No,0,0,0,0,-3191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343686,0,Cash loans,M,Y,N,0,225000,1057500,30438,1057500,Unaccompanied,Working,Higher education,Married,House / apartment,0.010643,-13626,-4989,-1392,-4456,8,1,1,1,1,1,0,Drivers,2,2,2,MONDAY,15,0,0,0,0,1,1,Business Entity Type 3,0.0289,0.0708,0.9727,0.626,0.0051,0,0.1034,0.0833,0.125,0.0629,0.0235,0.0295,0,0.0267,0.0294,0.0735,0.9727,0.6406,0.0051,0,0.1034,0.0833,0.125,0.0643,0.0257,0.0307,0,0.0282,0.0291,0.0708,0.9727,0.631,0.0051,0,0.1034,0.0833,0.125,0.064,0.0239,0.03,0,0.0272,reg oper account,block of flats,0.0291,"Stone, brick",No,0,0,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343723,0,Cash loans,M,Y,N,0,157500,533668.5,22738.5,477000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0228,-10963,-1063,-5648,-507,15,1,1,0,1,1,0,Drivers,2,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.0392,0.0112,0.9762,0.6736,0.0081,0,0.1034,0.1667,,0.018,0.0303,0.0267,0.0077,0.0533,0.0399,0.0116,0.9762,0.6864,0.0082,0,0.1034,0.1667,,0.0184,0.0331,0.0278,0.0078,0.0565,0.0396,0.0112,0.9762,0.678,0.0082,0,0.1034,0.1667,,0.0183,0.0308,0.0272,0.0078,0.0544,reg oper account,block of flats,0.0371,"Stone, brick",No,0,0,0,0,-777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
343792,0,Cash loans,M,N,N,0,337500,1113840,51745.5,900000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-14512,-514,-1099,-4902,,1,1,0,1,1,0,Sales staff,2,1,1,MONDAY,16,0,0,0,0,0,0,Business Entity Type 2,0.1921,0.1083,0.9786,0.7076,0.1272,0.2132,0.0917,0.5417,0.5554,0,0.1541,0.2082,0.0116,0.0104,0.0882,0.033,0.9762,0.6864,0.0229,0.0806,0.0345,0.4583,0.5,0,0.0771,0.0747,0,0,0.0999,0.1083,0.9776,0.6981,0.128,0.08,0.0345,0.5417,0.5,0,0.0812,0.0742,0.0039,0.0106,reg oper account,block of flats,0.3821,Block,No,5,0,5,0,-2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343810,0,Cash loans,F,Y,N,0,337500,808650,26217,675000,Unaccompanied,Working,Higher education,Married,House / apartment,0.007274,-22019,-317,-7196,-5379,2,1,1,1,1,1,0,Core staff,2,2,2,THURSDAY,19,0,0,0,0,0,0,Other,0.0682,0.0446,0.9916,0.8504,0.0307,0.0148,0.1207,0.2292,0.0971,0.0632,0.0579,0.0675,0.0006,0.0005,0.0788,0,0.9876,0.8367,0.032,0,0.1724,0.1667,0.0417,0,0.0689,0.0511,0,0,0.076,0.0675,0.9886,0.8323,0.0308,0,0.1552,0.1667,0.0417,0.0733,0.0641,0.0734,0,0,reg oper spec account,block of flats,0.0493,Panel,No,0,0,0,0,-1381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
